,wav,sigma_wav,separation,intensity,sigma_intensity,label,number_of_lines,clean,subline_wav,subline_I,err_important,transmission
263,1683.195102899204,0.0007000150217663758,0.6545140453663407,0.0013832550363039409,0.0016659741083586755,CH4|H20,2,False,[1683.20341079 1683.17320148],[0.7519 0.2481],2.5493931383645634e-09,0.957091338127627
264,1685.8971608832803,0.0007000150217663758,0.9135196034253568,0.0054426341809468174,0.006055061416717275,CH4,1,True,[1685.89676381],[1.],0.0018138476637528942,0.9563107818805027
265,1686.8106804867057,0.0007000150217663758,0.8295178008115727,0.0003425833224120541,0.0004338958869918858,CH4,1,True,[1686.80939177],[1.],0.0,0.9578312380960531
266,1687.6401982875173,0.0007000150217663758,0.8295178008115727,0.002752015939474712,0.003067885699732211,H20|CH4,2,False,[1687.65706768 1687.62380408],[0.5162 0.4838],0.0008862532511979851,0.957578154029388
267,1688.5248422712928,0.0008554688131242194,0.40683545451315695,0.002613757432183101,0.0027293584247515376,H20|H20|CO2,3,False,[1688.53966674 1688.50307538 1688.41471279],[0.6861 0.0164 0.2976],0.011692626155353106,0.9578365893226887
268,1688.931677725806,0.0007099330842118456,0.38155646376981167,0.0036996554572828865,0.0042106782506238696,(4-2)pP2f(8.5)|H20,2,False,[1688.91349804 1688.93202447],[0.1035 0.8965],0.012474558242799572,0.9488717130843074
269,1689.3132341895757,0.0007000150217663758,0.38155646376981167,0.0012291230529922446,0.0014317413949681713,CO2,1,True,[1689.31486765],[1.],0.01175776607181761,0.9563028755419206
270,1690.3665619655887,0.000734628024437821,0.6044090908430917,0.17043043517812495,0.07054692314552374,(5-3)pP1f(2.5)|(5-3)pP1e(2.5),2,True,[1690.38566256 1690.35048106],[0.4996 0.5004],0.001064749850798323,0.9567675040321222
271,1690.9709710564318,0.000933981358414148,0.6044090908430917,0.0032478245897827663,0.0035955802948798433,(4-2)pP1f(9.5)|(5-3)qQ1f(7.5)|H20|CO2,4,False,[1691.02494569 1690.90362654 1690.97583455 1690.96603888],[0.1639 0.0461 0.1896 0.6004],0.0006159889206285642,0.918572770047116
272,1692.0117920985426,0.0007000150217663758,0.48301036502925854,0.0011018100992572788,0.0011897206555091802,CH4|CO2,2,False,[1692.01166185 1691.99566267],[0.9464 0.0536],3.482539950792999e-11,0.913524980984216
273,1692.494802463572,0.0007000150217663758,0.30450653447496734,0.0009515086806459357,0.0010988653376937567,CH4,1,True,[1692.49561947],[1.],0.00017956280798431636,0.9553266640080654
274,1692.7993089980469,0.0007000150217663758,0.30450653447496734,0.0021790283412159582,0.0024994082516113826,H20|CH4,2,False,[1692.81530365 1692.79810894],[0.1082 0.8918],3.5783485682941496e-05,0.9576897798108208
275,1693.4059883962295,0.0007074413914552584,0.32784065589748934,0.00036592627219817647,0.00044406835189539145,CO2|CH4,2,False,[1693.48044805 1693.39466046],[0.2117 0.7883],0.0005453630509954085,0.9572702139804695
276,1693.733829052127,0.0007000150217663758,0.32784065589748934,0.0047335144386533015,0.00492714974397808,CH4,1,True,[1693.73378306],[1.],0.001571981148868062,0.9571230700438923
277,1695.1443593210156,0.0007000150217663758,0.3659143177558235,0.011397419674403395,0.012311481237015262,CH4|CH4,2,True,[1695.14900379 1695.12596989],[0.7639 0.2361],0.00012522837256277432,0.9565439174922014
278,1695.5102736387714,0.0008658144031389247,0.34693460012181276,0.08512712489327194,0.035000848818974986,(5-3)pP2f(2.5)|(5-3)pP2e(2.5)|CO2,3,False,[1695.5145046  1695.50157326 1695.51780304],[0.4731 0.4737 0.0532],0.0009078506865873996,0.9563952894885319
279,1695.8572082388932,0.0007074413914552584,0.28117241305153584,0.006338296093036119,0.006999441375194455,CH4,1,True,[1695.85858276],[1.],0.009153237715773936,0.9567444805297173
280,1696.1383806519448,0.0007000150217663758,0.28117241305153584,0.008615594073830063,0.009617415613086098,CO2,1,True,[1696.13719085],[1.],0.004466612828857841,0.9578675262012531
281,1699.7437976765814,0.0007380193787004854,0.547422092083707,0.0022109837154423878,0.0025511271339191625,(5-3)qR12e(4.5)|CH4,2,False,[1699.77876163 1699.74347353],[0.0435 0.9565],0.0006586491934208932,0.9553566470305339
282,1700.291219768665,0.000708289718366194,0.547422092083707,0.019587676516117085,0.02118327658699116,CH4|CH4,2,True,[1700.32418721 1700.26600577],[0.4239 0.5761],0.007199816592597489,0.9510072084091993
283,1701.8330028541386,0.0007000150217663758,0.4795102899201993,0.008350657442340068,0.008513714743377237,CH4,1,True,[1701.83210565],[1.],0.008174389489864875,0.9382747199771717
284,1702.3125131440588,0.0007000150217663758,0.4795102899201993,0.005764516321861405,0.006203913248734689,CH4,1,True,[1702.31317839],[1.],0.012813870505405852,0.9543534175367713
285,1702.855024785939,0.0007000150217663758,0.5425116418800826,0.019694466672014653,0.02014308144702325,H20,1,True,[1702.85557019],[1.],0.00032069454938556585,0.9518253135857863
286,1704.017049722097,0.0007000150217663758,0.7315156977615516,0.005005437636632001,0.006469682497321494,CH4|CH4,2,True,[1704.06028728 1704.00197473],[0.2789 0.7211],0.0036627087354699976,0.9563212730528032
287,1704.7485654198586,0.0007000150217663758,0.7315156977615516,0.0006375523528656208,0.0008251684805121854,CH4,1,True,[1704.74867802],[1.],0.003448787859464014,0.9525467763602607
288,1707.0414784171037,0.0007234388170908164,1.2989653747947614,0.010477786809461785,0.010854490696091464,CH4|CH4,2,True,[1707.04642304 1706.90061856],[0.7867 0.2133],0.0201116860397834,0.9552463756084323
289,1708.3404437918985,0.0007230817393239796,1.2989653747947614,0.0008847444392925277,0.0009884529205967912,CH4,1,True,[1708.34250493],[1.],0.010216443936195922,0.9558186829822176
290,1709.65183831272,0.0011959962210186333,0.3503398456095965,0.0001480252297930438,7.973534897631427e-05,(4-2)oP12e(5.5)|H20,2,False,[1709.64748441 1709.66582296],[0.9351 0.0649],0.0032349873363362066,0.9575000206440787
291,1710.0021781583296,0.0007000150217663758,0.3503398456095965,0.02825388796899902,0.029354733308228617,CH4,1,True,[1710.00082938],[1.],0.00023544921464610394,0.95145439418097
292,1711.0737839127814,0.0007048902850421626,1.0716057544518662,0.0023587036013772234,0.003114869266335823,CH4,1,True,[1711.07521701],[1.],0.004924339280758663,0.952625776019982
293,1712.3647288568413,0.0007000150217663758,1.290944944059902,0.10286883577743434,0.04485517543455858,(5-3)pP1f(4.5)|(5-3)pP1e(4.5),2,True,[1712.41655603 1712.31590632],[0.4999 0.5001],4.602393045067427e-07,0.9572365335064847
294,1713.8487607030188,0.0007000150217663758,0.9940213309305364,0.0016892998498806405,0.001812458053446579,CO2,1,True,[1713.84987815],[1.],0.010135870715979248,0.9514538174234659
295,1714.8427820339493,0.0007000150217663758,0.4235090881779797,0.04282380076149433,0.043118080951864174,CO2,1,True,[1714.84256159],[1.],0.0013864751409371028,0.9566505586724765
296,1715.2662911221273,0.0007000150217663758,0.4235090881779797,0.0002132085678131774,0.0002586252573976555,CH4|CH4,2,True,[1715.27352757 1715.13669847],[0.7553 0.2447],0.002913873758817654,0.9524328311985454
297,1715.9628060687996,0.0007000150217663758,0.5880126182964887,0.005832029012505301,0.006073452376755621,CH4|CH4,2,True,[1715.9764659  1715.96107474],[0.1668 0.8332],0.00012076378266709344,0.9560792846536394
298,1716.5508186870961,0.0007000150217663758,0.4725101397025355,0.005082321489009601,0.006564074776959897,CH4,1,True,[1716.55196406],[1.],1.7677467775050666e-05,0.9550241421232647
299,1717.0233288267987,0.0007000150217663758,0.4725101397025355,0.03755593737519132,0.036620374001630214,H20,1,True,[1717.0226248],[1.],4.3343780959280346e-07,0.9443490024696302
300,1717.5196692192599,0.0009323343414401107,0.49634039246120665,5.606569229573018e-05,4.5729511549744786e-05,(6-4)rR1e(8.5)|(6-4)rR1f(8.5)|CH4|CO2,4,False,[1717.53993178 1717.49326678 1717.52752295 1717.4879769 ],[0.4098 0.402  0.1218 0.0664],0.017771706665871533,0.958296162645982
301,1718.4723599218855,0.0007000150217663758,0.42687553973064496,0.008969846038614433,0.009343171732252796,CH4,1,True,[1718.47141967],[1.],7.773760318803827e-05,0.9576249252358907
302,1718.8992354616162,0.000711931851307534,0.42687553973064496,0.00019604034228354163,0.0001549887339348501,(6-4)rR1e(7.5)|(6-4)rR1f(7.5)|H20,3,False,[1718.92703268 1718.87235723 1718.93007289],[0.5055 0.4831 0.0114],0.00033702596948867355,0.9437106669203261
303,1719.7522817845734,0.0008718466608817156,0.25690249568674517,0.003225705531380235,0.00405845402269871,(6-4)rR2f(6.5)|CH4,2,False,[1719.65301224 1719.75611107],[0.0915 0.9085],0.01326251025241948,0.9571532542348351
304,1720.0091842802601,0.0007094974601343774,0.25690249568674517,0.0004003995117978245,0.0005175075993589667,CH4|CH4,2,True,[1720.01283907 1719.75611107],[0.1075 0.8925],0.0003754288693639499,0.9544305015186056
305,1721.032264855469,0.0007588720477191768,1.023080575208951,0.03024184376715641,0.015187569437265585,(5-3)pP2e(4.5)|(5-3)pP2f(4.5),2,True,[1721.05301274 1721.01074972],[0.499 0.501],0.005836031473749543,0.9534717801059917
306,1722.1411093400711,0.0013092063410651232,0.49546408055221036,0.0074723269127436615,0.0076221750567664875,(6-4)rR2f(5.5)|(6-4)rR2e(5.5)|CO2,3,False,[1722.22627263 1722.16820221 1722.13477593],[0.1371 0.1383 0.7246],0.0003352083440893848,0.9559268764678389
307,1722.6365734206233,0.0007271440757418384,0.3053824153375899,0.00026954104664383554,0.00036223736498531336,H20,1,True,[1722.63402965],[1.],0.00455040191958427,0.9514257739819327
308,1722.941955835961,0.0007000150217663758,0.3053824153375899,0.012554629736599524,0.012683724183488215,CO2,1,True,[1722.94340962],[1.],2.6885023536633747e-05,0.9534657067123006
309,1723.259296266532,0.0007237264062994958,0.3173404305709937,0.005388537073936596,0.0058327809288417935,CH4|CH4,2,True,[1723.36035975 1723.24837834],[0.2309 0.7691],0.001250205572898919,0.9528090642491194
310,1724.3052350908824,0.0007082897183351984,1.0459388243505146,0.0037372281149914053,0.0023469995541578774,(6-4)rR1e(5.5)|(6-4)rR1f(5.5),2,True,[1724.33566597 1724.27575388],[0.4858 0.5142],8.317285436594542e-05,0.9060703279254879
